wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
"b""\\(4.9-9.8]\\''""","b""\\(1.8-2.2]\\''""","b""\\(-inf-0.9]\\''""","b""\\(-inf-6]\\''""","b""\\(9.6-19.2]\\''""","b""\\(-inf-68.8]\\''""","b""\\(-inf-5.3]\\''""","b""\\(-inf-1.5]\\''""","b""\\(4.2-8.4]\\''""","b""\\(0.6-0.8]\\''""","b""\\(-inf-117.6]\\''""","b""\\(0.4-0.5]\\''""","b""\\(-inf-0.7]\\''""","b""\\(0.7-0.8]\\''""","b""\\(0.4-0.5]\\''""","b""\\(0.8-1]\\''""","b""\\(1-2]\\''""","b""\\(10.06-20.12]\\''""","b""\\(-inf-2.3]\\''""","b""\\(0.625-1.25]\\''""",0
"b""\\(4.9-9.8]\\''""","b""\\(-inf-1.4]\\''""","b""\\(-inf-0.9]\\''""","b""\\(-inf-6]\\''""","b""\\(19.2-28.8]\\''""","b""\\(-inf-68.8]\\''""","b""\\(-inf-5.3]\\''""","b""\\(4.5-6]\\''""","b""\\(-inf-4.2]\\''""","b""\\(0.6-0.8]\\''""","b""\\(-inf-117.6]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.7-1.4]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.3-0.4]\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-1]\\''""","b""\\(10.06-20.12]\\''""","b""\\(-inf-2.3]\\''""","b""\\(0.625-1.25]\\''""",0
"b""\\(9.8-14.7]\\''""","b""\\(-inf-1.4]\\''""","b""\\(1.8-2.7]\\''""","b""\\(36-42]\\''""","b""\\(9.6-19.2]\\''""","b""\\(-inf-68.8]\\''""","b""\\(37.1-42.4]\\''""","b""\\(-inf-1.5]\\''""","b""\\(4.2-8.4]\\''""","b""\\(0.8-1]\\''""","b""\\(117.6-235.2]\\''""","b""\\(-inf-0.1]\\''""","b""\\(4.9-5.6]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.3-0.4]\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-1]\\''""","b""\\(10.06-20.12]\\''""","b""\\(6.9-9.2]\\''""","b""\\(1.875-2.5]\\''""",1
"b""\\(9.8-14.7]\\''""","b""\\(-inf-1.4]\\''""","b""\\(-inf-0.9]\\''""","b""\\(18-24]\\''""","b""\\(38.4-48]\\''""","b""\\(-inf-68.8]\\''""","b""\\(10.6-15.9]\\''""","b""\\(6-7.5]\\''""","b""\\(8.4-12.6]\\''""","b""\\(0.6-0.8]\\''""","b""\\(235.2-352.8]\\''""","b""\\(0.2-0.3]\\''""","b""\\(2.8-3.5]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.2-0.3]\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-1]\\''""","b""\\(20.12-30.18]\\''""","b""\\(4.6-6.9]\\''""","b""\\(1.875-2.5]\\''""",1
"b""\\(4.9-9.8]\\''""","b""\\(4.6-inf)\\''""","b""\\(-inf-0.9]\\''""","b""\\(6-12]\\''""","b""\\(38.4-48]\\''""","b""\\(-inf-68.8]\\''""","b""\\(-inf-5.3]\\''""","b""\\(6-7.5]\\''""","b""\\(-inf-4.2]\\''""","b""\\(0.8-1]\\''""","b""\\(117.6-235.2]\\''""","b""\\(-inf-0.1]\\''""","b""\\(1.4-2.1]\\''""","b""\\(0.9-inf)\\''""","b""\\(0.2-0.3]\\''""","b""\\(1.8-inf)\\''""","b""\\(1-2]\\''""","b""\\(30.18-40.24]\\''""","b""\\(2.3-4.6]\\''""","b""\\(0.625-1.25]\\''""",0
"b""\\(-inf-4.9]\\''""","b""\\(-inf-1.4]\\''""","b""\\(-inf-0.9]\\''""","b""\\(-inf-6]\\''""","b""\\(-inf-9.6]\\''""","b""\\(-inf-68.8]\\''""","b""\\(-inf-5.3]\\''""","b""\\(-inf-1.5]\\''""","b""\\(-inf-4.2]\\''""","b""\\(1.8-inf)\\''""","b""\\(-inf-117.6]\\''""","b""\\(-inf-0.1]\\''""","b""\\(-inf-0.7]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.9-inf)\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-1]\\''""","b""\\(-inf-10.06]\\''""","b""\\(-inf-2.3]\\''""","b""\\(0.625-1.25]\\''""",0
"b""\\(4.9-9.8]\\''""","b""\\(-inf-1.4]\\''""","b""\\(-inf-0.9]\\''""","b""\\(-inf-6]\\''""","b""\\(-inf-9.6]\\''""","b""\\(-inf-68.8]\\''""","b""\\(-inf-5.3]\\''""","b""\\(1.5-3]\\''""","b""\\(4.2-8.4]\\''""","b""\\(0.8-1]\\''""","b""\\(-inf-117.6]\\''""","b""\\(-inf-0.1]\\''""","b""\\(-inf-0.7]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.4-0.5]\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-1]\\''""","b""\\(-inf-10.06]\\''""","b""\\(-inf-2.3]\\''""","b""\\(0.625-1.25]\\''""",1
"b""\\(9.8-14.7]\\''""","b""\\(-inf-1.4]\\''""","b""\\(-inf-0.9]\\''""","b""\\(18-24]\\''""","b""\\(38.4-48]\\''""","b""\\(-inf-68.8]\\''""","b""\\(10.6-15.9]\\''""","b""\\(6-7.5]\\''""","b""\\(8.4-12.6]\\''""","b""\\(0.6-0.8]\\''""","b""\\(235.2-352.8]\\''""","b""\\(0.2-0.3]\\''""","b""\\(2.8-3.5]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.2-0.3]\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-1]\\''""","b""\\(20.12-30.18]\\''""","b""\\(4.6-6.9]\\''""","b""\\(1.875-2.5]\\''""",1
"b""\\(-inf-4.9]\\''""","b""\\(1.8-2.2]\\''""","b""\\(-inf-0.9]\\''""","b""\\(-inf-6]\\''""","b""\\(-inf-9.6]\\''""","b""\\(-inf-68.8]\\''""","b""\\(-inf-5.3]\\''""","b""\\(3-4.5]\\''""","b""\\(-inf-4.2]\\''""","b""\\(0.8-1]\\''""","b""\\(-inf-117.6]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.7-1.4]\\''""","b""\\(0.5-0.6]\\''""","b""\\(0.4-0.5]\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-1]\\''""","b""\\(10.06-20.12]\\''""","b""\\(2.3-4.6]\\''""","b""\\(1.875-2.5]\\''""",1
"b""\\(4.9-9.8]\\''""","b""\\(-inf-1.4]\\''""","b""\\(-inf-0.9]\\''""","b""\\(-inf-6]\\''""","b""\\(19.2-28.8]\\''""","b""\\(-inf-68.8]\\''""","b""\\(-inf-5.3]\\''""","b""\\(1.5-3]\\''""","b""\\(-inf-4.2]\\''""","b""\\(0.6-0.8]\\''""","b""\\(-inf-117.6]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.7-1.4]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.2-0.3]\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-1]\\''""","b""\\(10.06-20.12]\\''""","b""\\(-inf-2.3]\\''""","b""\\(0.625-1.25]\\''""",0
"b""\\(-inf-4.9]\\''""","b""\\(3.8-4.2]\\''""","b""\\(-inf-0.9]\\''""","b""\\(-inf-6]\\''""","b""\\(-inf-9.6]\\''""","b""\\(-inf-68.8]\\''""","b""\\(-inf-5.3]\\''""","b""\\(-inf-1.5]\\''""","b""\\(-inf-4.2]\\''""","b""\\(1.8-inf)\\''""","b""\\(-inf-117.6]\\''""","b""\\(-inf-0.1]\\''""","b""\\(-inf-0.7]\\''""","b""\\(0.9-inf)\\''""","b""\\(0.9-inf)\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-1]\\''""","b""\\(-inf-10.06]\\''""","b""\\(-inf-2.3]\\''""","b""\\(-inf-0.625]\\''""",0
"b""\\(9.8-14.7]\\''""","b""\\(1.8-2.2]\\''""","b""\\(-inf-0.9]\\''""","b""\\(-inf-6]\\''""","b""\\(28.8-38.4]\\''""","b""\\(-inf-68.8]\\''""","b""\\(-inf-5.3]\\''""","b""\\(4.5-6]\\''""","b""\\(4.2-8.4]\\''""","b""\\(0.6-0.8]\\''""","b""\\(235.2-352.8]\\''""","b""\\(-inf-0.1]\\''""","b""\\(-inf-0.7]\\''""","b""\\(0.6-0.7]\\''""","b""\\(0.3-0.4]\\''""","b""\\(1.8-inf)\\''""","b""\\(2-3]\\''""","b""\\(20.12-30.18]\\''""","b""\\(4.6-6.9]\\''""","b""\\(1.25-1.875]\\''""",0
"b""\\(4.9-9.8]\\''""","b""\\(1.8-2.2]\\''""","b""\\(-inf-0.9]\\''""","b""\\(-inf-6]\\''""","b""\\(28.8-38.4]\\''""","b""\\(-inf-68.8]\\''""","b""\\(-inf-5.3]\\''""","b""\\(3-4.5]\\''""","b""\\(4.2-8.4]\\''""","b""\\(0.8-1]\\''""","b""\\(235.2-352.8]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.7-1.4]\\''""","b""\\(0.8-0.9]\\''""","b""\\(0.2-0.3]\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-1]\\''""","b""\\(30.18-40.24]\\''""","b""\\(6.9-9.2]\\''""","b""\\(1.875-2.5]\\''""",0
"b""\\(4.9-9.8]\\''""","b""\\(-inf-1.4]\\''""","b""\\(-inf-0.9]\\''""","b""\\(-inf-6]\\''""","b""\\(28.8-38.4]\\''""","b""\\(-inf-68.8]\\''""","b""\\(-inf-5.3]\\''""","b""\\(3-4.5]\\''""","b""\\(-inf-4.2]\\''""","b""\\(0.6-0.8]\\''""","b""\\(117.6-235.2]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.7-1.4]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.3-0.4]\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-1]\\''""","b""\\(20.12-30.18]\\''""","b""\\(-inf-2.3]\\''""","b""\\(0.625-1.25]\\''""",0
"b""\\(4.9-9.8]\\''""","b""\\(2.6-3]\\''""","b""\\(-inf-0.9]\\''""","b""\\(-inf-6]\\''""","b""\\(9.6-19.2]\\''""","b""\\(-inf-68.8]\\''""","b""\\(-inf-5.3]\\''""","b""\\(1.5-3]\\''""","b""\\(-inf-4.2]\\''""","b""\\(0.4-0.6]\\''""","b""\\(-inf-117.6]\\''""","b""\\(-inf-0.1]\\''""","b""\\(-inf-0.7]\\''""","b""\\(0.9-inf)\\''""","b""\\(0.3-0.4]\\''""","b""\\(0.8-1]\\''""","b""\\(6-7]\\''""","b""\\(10.06-20.12]\\''""","b""\\(2.3-4.6]\\''""","b""\\(0.625-1.25]\\''""",0
"b""\\(-inf-4.9]\\''""","b""\\(-inf-1.4]\\''""","b""\\(-inf-0.9]\\''""","b""\\(-inf-6]\\''""","b""\\(-inf-9.6]\\''""","b""\\(-inf-68.8]\\''""","b""\\(-inf-5.3]\\''""","b""\\(-inf-1.5]\\''""","b""\\(-inf-4.2]\\''""","b""\\(1.8-inf)\\''""","b""\\(-inf-117.6]\\''""","b""\\(-inf-0.1]\\''""","b""\\(-inf-0.7]\\''""","b""\\(-inf-0.1]\\''""","b""\\(-inf-0.1]\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-1]\\''""","b""\\(-inf-10.06]\\''""","b""\\(-inf-2.3]\\''""","b""\\(-inf-0.625]\\''""",0
"b""\\(4.9-9.8]\\''""","b""\\(-inf-1.4]\\''""","b""\\(4.5-5.4]\\''""","b""\\(6-12]\\''""","b""\\(9.6-19.2]\\''""","b""\\(-inf-68.8]\\''""","b""\\(5.3-10.6]\\''""","b""\\(1.5-3]\\''""","b""\\(-inf-4.2]\\''""","b""\\(0.6-0.8]\\''""","b""\\(117.6-235.2]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.7-1.4]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.4-0.5]\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-1]\\''""","b""\\(20.12-30.18]\\''""","b""\\(4.6-6.9]\\''""","b""\\(1.25-1.875]\\''""",0
"b""\\(4.9-9.8]\\''""","b""\\(-inf-1.4]\\''""","b""\\(2.7-3.6]\\''""","b""\\(6-12]\\''""","b""\\(-inf-9.6]\\''""","b""\\(-inf-68.8]\\''""","b""\\(5.3-10.6]\\''""","b""\\(1.5-3]\\''""","b""\\(4.2-8.4]\\''""","b""\\(1.2-1.4]\\''""","b""\\(-inf-117.6]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.7-1.4]\\''""","b""\\(-inf-0.1]\\''""","b""\\(0.4-0.5]\\''""","b""\\(-inf-0.2]\\''""","b""\\(-inf-1]\\''""","b""\\(-inf-10.06]\\''""","b""\\(-inf-2.3]\\''""","b""\\(0.625-1.25]\\''""",1
